<<<<<<< HEAD
InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Month,Day,Year,Hour,Revenue,Discount,ProductCategory,Region,Weekday,ReturnFlag,OrderType,PaymentMode,CalculatedRevenue
107627,1554,Phone,7,557,42795,India,11,14,2025,19,734,10,Accessories,East,Friday,0,Store,Cash,3889
107628,7478,Keyboard,8,3308,45571,Germany,11,14,2025,20,14148,5,Accessories,East,Friday,0,Store,Cash,26459
107629,4877,Phone,5,2900,56365,Uk,11,14,2025,21,19460,15,Electronics,East,Friday,0,Store,Upi,14485
107630,3789,Mouse,8,2814,31770,Uk,11,14,2025,22,16127,5,Accessories,West,Friday,0,Online,Cash,22507
107631,4511,Mouse,9,4554,12680,Uk,11,14,2025,23,13877,15,Accessories,East,Friday,0,Online,Upi,40971
107632,9918,Keyboard,7,4367,19657,Germany,11,15,2025,0,3215,10,Accessories,East,Saturday,0,Store,Upi,30559
107633,4849,Phone,5,3624,76067,Germany,11,15,2025,1,18069,10,Electronics,East,Saturday,0,Online,Upi,18110
107634,1708,Keyboard,5,906,69375,Usa,11,15,2025,2,16527,10,Accessories,West,Saturday,0,Store,Card,4520
107635,3518,Monitor,8,573,33452,Uk,11,15,2025,3,10958,0,Electronics,West,Saturday,0,Store,Cash,4584
107636,2308,Mouse,8,784,94669,Uk,11,15,2025,4,18469,15,Accessories,East,Saturday,0,Online,Upi,6257
107637,7171,Monitor,3,3108,58704,Usa,11,15,2025,5,9527,15,Accessories,East,Saturday,0,Online,Card,9309
107638,8202,Monitor,1,3592,81724,India,11,15,2025,6,10892,5,Electronics,South,Saturday,0,Store,Cash,3587
107639,8567,Phone,8,4019,81308,Usa,11,15,2025,7,15810,5,Electronics,West,Saturday,0,Store,Cash,32147
107640,6695,Laptop,3,605,37012,Usa,11,15,2025,8,14543,10,Accessories,East,Saturday,0,Online,Upi,1805
107641,7915,Mouse,9,1446,63199,Germany,11,15,2025,9,11246,10,Electronics,North,Saturday,0,Online,Card,13004
107642,4755,Laptop,1,1756,63376,India,11,15,2025,10,15771,5,Accessories,West,Saturday,0,Online,Cash,1751
107643,6649,Keyboard,9,3199,51004,Germany,11,15,2025,11,17998,5,Electronics,West,Saturday,0,Store,Upi,28786
107644,1962,Monitor,7,328,67178,Germany,11,15,2025,12,13150,15,Accessories,East,Saturday,0,Online,Cash,2281
107645,5844,Monitor,3,4218,40249,Usa,11,15,2025,13,17914,15,Accessories,West,Saturday,0,Store,Upi,12639
107646,6016,Monitor,1,494,18828,Germany,11,15,2025,14,8514,10,Electronics,West,Saturday,0,Store,Card,484
107647,1279,Monitor,8,2666,14059,Usa,11,15,2025,15,10843,5,Electronics,West,Saturday,0,Store,Upi,21323
107648,5934,Phone,2,4671,50219,India,11,15,2025,16,13147,5,Electronics,East,Saturday,0,Store,Upi,9337
107649,7505,Phone,1,1051,92170,Usa,11,15,2025,17,11688,5,Electronics,South,Saturday,0,Store,Card,1046
107650,4307,Keyboard,8,3467,29291,Usa,11,15,2025,18,3983,10,Accessories,South,Saturday,0,Store,Upi,27726
107651,5904,Phone,7,2793,63273,Uk,11,15,2025,19,9397,0,Electronics,West,Saturday,0,Online,Cash,19551
107652,3574,Laptop,2,4117,24768,India,11,15,2025,20,3125,10,Accessories,East,Saturday,0,Store,Upi,8224
107653,3436,Monitor,4,2981,66837,Uk,11,15,2025,21,13943,10,Accessories,North,Saturday,0,Store,Card,11914
107654,2165,Keyboard,6,4256,26566,Usa,11,15,2025,22,16076,0,Accessories,South,Saturday,0,Online,Cash,25536
107655,3950,Phone,6,2073,49645,Usa,11,15,2025,23,13805,5,Accessories,North,Saturday,0,Store,Upi,12433
107656,8227,Keyboard,4,903,82744,Germany,11,16,2025,0,17367,5,Electronics,West,Sunday,0,Store,Upi,3607
107657,9419,Laptop,4,3430,43543,Germany,11,16,2025,1,13186,15,Electronics,South,Sunday,0,Store,Card,13705
107658,6719,Monitor,1,4841,94074,Germany,11,16,2025,2,7895,15,Accessories,North,Sunday,0,Store,Cash,4826
107659,6618,Phone,1,2223,14198,India,11,16,2025,3,1715,15,Electronics,West,Sunday,0,Store,Card,2208
107660,6523,Laptop,9,4117,17551,Uk,11,16,2025,4,1146,10,Accessories,West,Sunday,0,Store,Cash,37043
107661,5282,Laptop,3,4399,25209,Usa,11,16,2025,5,19289,15,Accessories,West,Sunday,0,Online,Card,13182
107662,4806,Monitor,9,3263,31943,Germany,11,16,2025,6,15691,10,Accessories,South,Sunday,0,Online,Cash,29357
107663,6587,Keyboard,1,3978,48298,Usa,11,16,2025,7,7044,5,Electronics,South,Sunday,0,Store,Card,3973
107664,8058,Keyboard,9,2858,92248,India,11,16,2025,8,19132,5,Electronics,East,Sunday,0,Online,Upi,25717
107665,4723,Laptop,4,4043,31753,India,11,16,2025,9,5301,10,Electronics,West,Sunday,0,Online,Card,16162
107666,6092,Keyboard,8,1747,42124,Usa,11,16,2025,10,15557,5,Electronics,West,Sunday,0,Store,Card,13971
107667,5231,Keyboard,8,2677,13999,India,11,16,2025,11,4615,5,Electronics,East,Sunday,0,Online,Upi,21411
107668,3569,Phone,4,481,74308,Germany,11,16,2025,12,14342,15,Electronics,East,Sunday,0,Store,Card,1909
107669,3612,Mouse,7,1062,59140,Usa,11,16,2025,13,1851,15,Accessories,North,Sunday,0,Online,Card,7419
107670,1708,Mouse,4,2937,14055,Germany,11,16,2025,14,13816,10,Electronics,North,Sunday,1,Online,Card,11738
107671,4958,Laptop,8,3649,51769,Germany,11,16,2025,15,9412,5,Accessories,East,Sunday,0,Store,Upi,29187
107672,7411,Keyboard,9,245,29662,India,11,16,2025,16,11855,5,Accessories,South,Sunday,0,Online,Card,2200
107673,7169,Monitor,8,437,47923,Uk,11,16,2025,17,1310,5,Electronics,North,Sunday,0,Online,Card,3491
107674,9870,Mouse,7,131,35578,Germany,11,16,2025,18,7708,5,Accessories,North,Sunday,0,Online,Cash,912
107675,1359,Monitor,4,2636,80579,India,11,16,2025,19,3637,5,Electronics,East,Sunday,0,Store,Card,10539
107676,7845,Phone,1,1742,15171,Germany,11,16,2025,20,12520,5,Accessories,West,Sunday,0,Online,Cash,1737
107677,8154,Laptop,5,359,63956,India,11,16,2025,21,602,5,Electronics,North,Sunday,0,Store,Card,1790
107678,4927,Keyboard,2,3988,81382,Usa,11,16,2025,22,18145,10,Electronics,East,Sunday,0,Store,Card,7966
107679,3546,Monitor,5,2689,10127,Uk,11,16,2025,23,3906,15,Electronics,South,Sunday,0,Online,Card,13430
107680,4213,Laptop,8,149,91398,Usa,11,17,2025,0,10672,10,Accessories,West,Monday,0,Online,Cash,1182
107681,7142,Laptop,2,3461,78571,Usa,11,17,2025,1,19907,0,Accessories,East,Monday,0,Online,Card,6922
107682,8758,Mouse,9,4566,35136,Usa,11,17,2025,2,8492,0,Electronics,South,Monday,0,Store,Cash,41094
107683,6783,Laptop,6,2154,53432,Uk,11,17,2025,3,11058,10,Electronics,South,Monday,0,Store,Cash,12914
107684,5627,Mouse,1,4753,71283,India,11,17,2025,4,19215,15,Electronics,East,Monday,0,Online,Upi,4738
107685,6872,Laptop,7,2142,56512,India,11,17,2025,5,1809,5,Accessories,West,Monday,0,Store,Card,14989
107686,1635,Phone,1,479,78084,India,11,17,2025,6,11466,0,Accessories,South,Monday,0,Store,Cash,479
107687,6472,Keyboard,6,701,90060,India,11,17,2025,7,11500,0,Accessories,East,Monday,0,Online,Card,4206
107688,1379,Mouse,5,428,42222,Usa,11,17,2025,8,14611,5,Electronics,South,Monday,0,Online,Card,2135
107689,9630,Monitor,7,1579,19829,India,11,17,2025,9,12215,15,Electronics,South,Monday,0,Store,Upi,11038
107690,9001,Laptop,4,1985,48828,India,11,17,2025,10,9864,15,Electronics,East,Monday,0,Online,Cash,7925
107691,5574,Keyboard,2,2276,63945,Usa,11,17,2025,11,11180,15,Electronics,West,Monday,0,Online,Card,4537
107692,4366,Monitor,4,2455,79752,Germany,11,17,2025,12,6054,5,Electronics,West,Monday,1,Store,Upi,9815
107693,7590,Phone,7,4331,35394,Germany,11,17,2025,13,7051,15,Electronics,North,Monday,0,Store,Upi,30302
107694,6737,Mouse,9,156,93535,Germany,11,17,2025,14,19020,5,Electronics,West,Monday,0,Online,Upi,1399
107695,7348,Keyboard,2,4500,13303,Usa,11,17,2025,15,13316,5,Accessories,East,Monday,0,Store,Cash,8995
107696,5639,Monitor,4,1270,62252,Germany,11,17,2025,16,13806,15,Electronics,South,Monday,0,Online,Cash,5065
107697,3126,Monitor,8,4772,49363,Usa,11,17,2025,17,3280,15,Electronics,South,Monday,0,Online,Upi,38161
107698,1659,Laptop,3,762,72535,Usa,11,17,2025,18,8039,5,Accessories,East,Monday,0,Online,Upi,2281
107699,3549,Phone,3,591,35524,Germany,11,17,2025,19,4781,10,Electronics,South,Monday,0,Online,Cash,1763
107700,5760,Mouse,8,695,93874,Uk,11,17,2025,20,18992,5,Accessories,South,Monday,1,Online,Upi,5555
107701,4815,Mouse,5,1551,10134,India,11,17,2025,21,19897,10,Electronics,East,Monday,0,Online,Card,7745
107702,5556,Laptop,6,4713,83409,Usa,11,17,2025,22,7033,0,Electronics,East,Monday,0,Store,Cash,28278
107703,3499,Laptop,5,2368,54364,Usa,11,17,2025,23,8603,0,Electronics,West,Monday,0,Online,Cash,11840
107704,9439,Mouse,6,909,56432,India,11,18,2025,0,13858,15,Electronics,West,Tuesday,0,Store,Cash,5439
107705,4300,Laptop,3,3244,38000,India,11,18,2025,1,3381,0,Electronics,South,Tuesday,0,Online,Upi,9732
107706,8614,Monitor,7,2589,45257,India,11,18,2025,2,11445,5,Electronics,North,Tuesday,0,Store,Card,18118
107707,4518,Keyboard,4,3543,49070,Usa,11,18,2025,3,4731,0,Electronics,West,Tuesday,0,Online,Card,14172
107708,4991,Mouse,5,3733,37996,India,11,18,2025,4,10789,0,Accessories,West,Tuesday,1,Online,Card,18665
107709,6434,Keyboard,2,3951,11055,Germany,11,18,2025,5,14620,10,Accessories,East,Tuesday,0,Store,Cash,7892
107710,3367,Monitor,1,841,46043,Germany,11,18,2025,6,14918,5,Electronics,East,Tuesday,0,Online,Card,836
107711,2978,Laptop,6,2529,46159,Germany,11,18,2025,7,2766,15,Accessories,South,Tuesday,0,Store,Upi,15159
107712,4412,Mouse,2,3190,74973,India,11,18,2025,8,6147,10,Electronics,East,Tuesday,0,Online,Upi,6370
107713,8237,Phone,9,2827,52335,Germany,11,18,2025,9,7402,10,Accessories,East,Tuesday,0,Store,Upi,25433
107714,2301,Laptop,9,4865,59455,Usa,11,18,2025,10,14647,10,Accessories,South,Tuesday,0,Store,Upi,43775
107715,4937,Phone,3,4806,51941,Germany,11,18,2025,11,6903,0,Electronics,East,Tuesday,0,Online,Cash,14418
107716,7048,Phone,3,4078,48161,Usa,11,18,2025,12,9535,5,Accessories,South,Tuesday,0,Online,Card,12229
107717,7355,Mouse,5,1276,74522,Uk,11,18,2025,13,4945,15,Electronics,East,Tuesday,0,Store,Cash,6365
107718,4909,Mouse,2,2691,70805,Usa,11,18,2025,14,7225,0,Accessories,North,Tuesday,0,Online,Upi,5382
107719,1732,Mouse,8,4038,99214,Uk,11,18,2025,15,9798,0,Electronics,North,Tuesday,0,Store,Upi,32304
107720,1143,Keyboard,1,1414,54712,Germany,11,18,2025,16,4601,5,Electronics,East,Tuesday,0,Store,Cash,1409
107721,5229,Mouse,5,3587,12507,Germany,11,18,2025,17,2647,15,Electronics,West,Tuesday,0,Store,Card,17920
107722,8289,Monitor,2,1321,62675,Germany,11,18,2025,18,3276,5,Accessories,East,Tuesday,0,Store,Cash,2637
107723,1253,Mouse,8,786,45641,Uk,11,18,2025,19,9403,5,Accessories,West,Tuesday,0,Store,Card,6283
107724,8986,Phone,2,1275,18621,Germany,11,18,2025,20,3695,0,Accessories,West,Tuesday,0,Online,Upi,2550
107725,7082,Phone,5,4639,87103,Germany,11,18,2025,21,1136,10,Accessories,West,Tuesday,0,Store,Upi,23185
107726,1072,Keyboard,8,4977,66964,Germany,11,18,2025,22,16758,5,Accessories,West,Tuesday,0,Online,Upi,39811
107727,4093,Keyboard,4,4291,66312,Usa,11,18,2025,23,19421,0,Electronics,West,Tuesday,1,Online,Card,17164
107728,2984,Laptop,2,1429,67274,Uk,11,19,2025,0,10467,0,Electronics,West,Wednesday,0,Online,Upi,2858
107729,9542,Laptop,2,3919,98523,Usa,11,19,2025,1,12295,5,Accessories,South,Wednesday,0,Store,Upi,7833
107730,5992,Keyboard,6,1169,71926,Usa,11,19,2025,2,3748,0,Accessories,South,Wednesday,0,Online,Upi,7014
107731,3916,Keyboard,2,721,74206,Uk,11,19,2025,3,1963,5,Electronics,South,Wednesday,1,Online,Cash,1437
107732,3502,Mouse,4,1367,77591,India,11,19,2025,4,2053,5,Electronics,East,Wednesday,0,Online,Card,5463
107733,6073,Laptop,6,784,75181,Usa,11,19,2025,5,4219,5,Accessories,East,Wednesday,0,Store,Cash,4699
107734,1045,Phone,4,3238,73365,Germany,11,19,2025,6,2673,5,Accessories,East,Wednesday,0,Online,Card,12947
107735,3316,Keyboard,8,3447,16847,Germany,11,19,2025,7,14860,0,Electronics,North,Wednesday,0,Store,Card,27576
107736,2488,Keyboard,7,274,46216,Germany,11,19,2025,8,15523,15,Accessories,South,Wednesday,0,Store,Card,1903
107737,6580,Keyboard,2,625,34772,India,11,19,2025,9,14767,10,Accessories,East,Wednesday,1,Store,Card,1240
107738,7022,Keyboard,8,2447,90161,Uk,11,19,2025,10,6104,0,Accessories,North,Wednesday,1,Online,Upi,19576
107739,5202,Monitor,9,655,62542,India,11,19,2025,11,7617,0,Accessories,North,Wednesday,0,Store,Cash,5895
107740,2260,Monitor,2,4158,56418,Uk,11,19,2025,12,7493,15,Accessories,West,Wednesday,0,Online,Upi,8301
107741,4335,Keyboard,4,2061,57014,Usa,11,19,2025,13,3394,15,Electronics,West,Wednesday,1,Store,Cash,8229
107742,8585,Laptop,4,2122,71403,Germany,11,19,2025,14,9720,0,Accessories,East,Wednesday,0,Online,Cash,8488
107743,2833,Phone,4,126,78632,Germany,11,19,2025,15,10950,5,Accessories,North,Wednesday,0,Store,Upi,499
107744,2470,Mouse,5,3537,28143,Uk,11,19,2025,16,4489,10,Electronics,South,Wednesday,0,Store,Cash,17675
107745,2003,Laptop,9,3635,99428,Usa,11,19,2025,17,5889,5,Electronics,West,Wednesday,0,Online,Upi,32710
107746,8349,Laptop,6,3806,78570,India,11,19,2025,18,9673,15,Accessories,East,Wednesday,1,Store,Cash,22821
107747,2078,Monitor,9,2747,28612,Germany,11,19,2025,19,2387,10,Accessories,North,Wednesday,1,Online,Card,24713
107748,6233,Mouse,4,1420,64528,Germany,11,19,2025,20,11985,5,Electronics,North,Wednesday,0,Store,Card,5675
107749,9990,Laptop,5,483,48555,India,11,19,2025,21,7246,15,Electronics,West,Wednesday,0,Store,Cash,2400
107750,6775,Phone,1,1646,43900,India,11,19,2025,22,14341,15,Accessories,East,Wednesday,1,Online,Upi,1631
107751,4710,Mouse,3,2763,88014,Uk,11,19,2025,23,15144,0,Accessories,East,Wednesday,0,Store,Upi,8289
107752,2861,Phone,6,671,35706,Usa,11,20,2025,0,7729,15,Electronics,West,Thursday,0,Online,Card,4011
107753,1017,Phone,2,365,85432,Uk,11,20,2025,1,7405,10,Accessories,South,Thursday,0,Store,Upi,720
107754,2399,Laptop,9,1163,67313,India,11,20,2025,2,10795,15,Accessories,North,Thursday,0,Online,Upi,10452
107755,9575,Monitor,3,446,83546,Germany,11,20,2025,3,1295,15,Electronics,North,Thursday,0,Online,Cash,1323
107756,2292,Monitor,2,169,77074,Usa,11,20,2025,4,4250,0,Electronics,West,Thursday,0,Store,Upi,338
107757,1179,Laptop,8,2478,65834,Usa,11,20,2025,5,2847,5,Electronics,East,Thursday,1,Online,Upi,19819
107758,8343,Mouse,1,3751,27140,India,11,20,2025,6,6037,0,Electronics,East,Thursday,1,Online,Cash,3751
107759,4766,Keyboard,3,2549,99386,Uk,11,20,2025,7,12128,0,Accessories,South,Thursday,0,Store,Upi,7647
107760,4212,Laptop,2,547,67818,Uk,11,20,2025,8,5271,15,Electronics,North,Thursday,0,Store,Card,1079
107761,7456,Monitor,7,1761,42210,Germany,11,20,2025,9,10681,0,Electronics,West,Thursday,0,Online,Cash,12327
107762,5706,Mouse,8,274,33065,Germany,11,20,2025,10,13994,0,Electronics,West,Thursday,0,Store,Upi,2192
107763,9230,Phone,2,3146,20466,Uk,11,20,2025,11,13659,15,Electronics,West,Thursday,0,Online,Card,6277
107764,5207,Phone,4,1242,38415,Usa,11,20,2025,12,10854,5,Electronics,East,Thursday,1,Store,Card,4963
107765,7415,Monitor,5,1998,21930,Germany,11,20,2025,13,11649,0,Accessories,East,Thursday,0,Store,Card,9990
107766,8908,Laptop,7,4519,89912,Usa,11,20,2025,14,9119,5,Accessories,South,Thursday,0,Store,Upi,31628
107767,5172,Laptop,4,2976,49211,Usa,11,20,2025,15,10195,0,Accessories,South,Thursday,0,Online,Upi,11904
107768,3558,Laptop,5,3847,66343,India,11,20,2025,16,16002,10,Accessories,North,Thursday,0,Online,Card,19225
107769,9769,Keyboard,5,1813,82444,Germany,11,20,2025,17,9764,15,Accessories,North,Thursday,0,Store,Upi,9050
107770,3040,Monitor,1,4660,96528,Germany,11,20,2025,18,7360,5,Accessories,South,Thursday,0,Online,Card,4655
107771,1353,Laptop,6,3603,50755,Uk,11,20,2025,19,19249,15,Electronics,South,Thursday,0,Online,Card,21603
107772,6202,Monitor,6,2626,14703,India,11,20,2025,20,18381,5,Electronics,South,Thursday,0,Store,Card,15751
107773,9881,Laptop,9,2938,65023,Germany,11,20,2025,21,17314,5,Electronics,South,Thursday,0,Online,Card,26437
107774,1777,Mouse,5,3153,95218,India,11,20,2025,22,16504,0,Accessories,North,Thursday,0,Store,Cash,15765
107775,8643,Keyboard,9,884,42221,India,11,20,2025,23,7966,0,Electronics,East,Thursday,0,Store,Cash,7956
107776,8473,Phone,4,1333,19208,Germany,11,21,2025,0,19210,0,Accessories,South,Friday,0,Online,Card,5332
107777,9359,Monitor,7,3462,74334,Uk,11,21,2025,1,13242,10,Accessories,East,Friday,0,Online,Card,24224
107778,4793,Keyboard,9,2259,65860,Germany,11,21,2025,2,17870,0,Accessories,East,Friday,1,Online,Card,20331
107779,3292,Laptop,2,3941,23782,Germany,11,21,2025,3,898,15,Electronics,South,Friday,0,Store,Card,7867
107780,5608,Mouse,6,2676,10324,Germany,11,21,2025,4,2584,15,Accessories,East,Friday,0,Store,Card,16041
107781,2281,Monitor,9,422,56809,Uk,11,21,2025,5,908,5,Electronics,South,Friday,0,Store,Upi,3793
107782,8584,Laptop,6,3357,23369,Uk,11,21,2025,6,19944,5,Accessories,South,Friday,0,Online,Upi,20137
107783,6969,Monitor,9,3088,26661,Uk,11,21,2025,7,6712,0,Accessories,East,Friday,0,Store,Upi,27792
107784,5349,Monitor,4,1886,37808,India,11,21,2025,8,1263,5,Accessories,East,Friday,0,Store,Upi,7539
107785,5642,Monitor,8,3973,52172,India,11,21,2025,9,15217,15,Accessories,West,Friday,0,Online,Card,31769
107786,7408,Mouse,6,1818,83621,Germany,11,21,2025,10,15935,5,Accessories,North,Friday,0,Online,Upi,10903
107787,5707,Mouse,5,661,48744,India,11,21,2025,11,18546,15,Electronics,North,Friday,0,Store,Card,3290
107788,8557,Laptop,2,693,85262,Uk,11,21,2025,12,11788,5,Electronics,North,Friday,0,Store,Upi,1381
107789,9320,Mouse,2,4518,64409,Uk,11,21,2025,13,13818,5,Accessories,North,Friday,0,Online,Upi,9031
107790,9547,Keyboard,3,1942,45346,Germany,11,21,2025,14,12548,5,Accessories,West,Friday,0,Online,Card,5821
107791,6580,Laptop,7,2132,55858,Germany,11,21,2025,15,14274,15,Electronics,North,Friday,0,Online,Card,14909
107792,7682,Keyboard,5,1596,22710,India,11,21,2025,16,10585,5,Electronics,South,Friday,0,Online,Cash,7975
107793,3799,Mouse,4,3715,97815,Germany,11,21,2025,17,1126,10,Accessories,South,Friday,0,Online,Cash,14850
107794,1343,Keyboard,5,3067,37171,Germany,11,21,2025,18,3762,15,Accessories,West,Friday,0,Online,Upi,15320
107795,4600,Mouse,4,4505,91027,India,11,21,2025,19,18638,15,Electronics,East,Friday,0,Store,Upi,18005
107796,8844,Phone,8,4482,68058,Uk,11,21,2025,20,1443,15,Electronics,North,Friday,1,Store,Cash,35841
107797,2201,Mouse,4,4949,36466,Germany,11,21,2025,21,2192,0,Electronics,West,Friday,0,Online,Upi,19796
107798,5910,Phone,5,1712,53801,Uk,11,21,2025,22,16108,0,Electronics,West,Friday,0,Store,Cash,8560
107799,2730,Laptop,6,2961,20905,Uk,11,21,2025,23,18964,5,Accessories,East,Friday,0,Store,Card,17761
107800,4863,Laptop,6,1797,65405,India,11,22,2025,0,9211,5,Electronics,South,Saturday,0,Online,Cash,10777
107801,2290,Laptop,4,3550,15827,Usa,11,22,2025,1,3263,10,Accessories,West,Saturday,1,Store,Card,14190
107802,7611,Keyboard,1,3766,67516,India,11,22,2025,2,11974,5,Electronics,North,Saturday,0,Online,Upi,3761
107803,8291,Phone,7,1333,27819,Uk,11,22,2025,3,1150,5,Electronics,North,Saturday,0,Store,Upi,9326
107804,7824,Laptop,6,4312,21571,Usa,11,22,2025,4,7527,0,Accessories,West,Saturday,0,Online,Cash,25872
107805,7343,Monitor,6,1521,29989,Uk,11,22,2025,5,11490,5,Accessories,North,Saturday,0,Online,Card,9121
107806,3116,Monitor,5,4918,18039,Uk,11,22,2025,6,17667,10,Electronics,North,Saturday,0,Online,Cash,24580
107807,5772,Mouse,5,4268,89980,Germany,11,22,2025,7,2716,10,Electronics,North,Saturday,0,Online,Card,21330
107808,1942,Mouse,9,189,94236,India,11,22,2025,8,12330,0,Electronics,South,Saturday,0,Store,Cash,1701
107809,4368,Phone,1,2051,93234,Uk,11,22,2025,9,1061,10,Electronics,East,Saturday,0,Online,Upi,2041
107810,5551,Monitor,1,2003,74641,Usa,11,22,2025,10,9572,10,Accessories,South,Saturday,0,Store,Upi,1993
107811,7015,Mouse,9,4129,30742,Usa,11,22,2025,11,13522,5,Electronics,South,Saturday,0,Online,Cash,37156
107812,1871,Phone,8,3649,78298,India,11,22,2025,12,1202,15,Electronics,North,Saturday,0,Store,Upi,29177
107813,8315,Keyboard,4,347,78285,India,11,22,2025,13,14896,5,Accessories,South,Saturday,0,Online,Upi,1383
107814,5129,Laptop,5,4219,31289,Usa,11,22,2025,14,19717,5,Accessories,West,Saturday,0,Store,Cash,21090
107815,8930,Phone,5,1169,85217,Uk,11,22,2025,15,6212,10,Accessories,South,Saturday,1,Online,Cash,5835
107816,5746,Phone,9,1911,99722,Germany,11,22,2025,16,15263,0,Accessories,South,Saturday,1,Store,Cash,17199
107817,5922,Keyboard,5,933,43975,India,11,22,2025,17,10903,10,Electronics,West,Saturday,0,Store,Upi,4655
107818,7232,Monitor,7,871,62947,Germany,11,22,2025,18,18403,10,Electronics,North,Saturday,0,Online,Cash,6087
107819,8378,Mouse,4,2682,88442,India,11,22,2025,19,11927,5,Accessories,North,Saturday,0,Store,Upi,10723
107820,2418,Phone,4,515,33617,India,11,22,2025,20,16159,0,Electronics,West,Saturday,0,Online,Cash,2060
107821,5601,Mouse,7,494,98977,India,11,22,2025,21,3636,5,Accessories,South,Saturday,0,Online,Cash,3453
107822,1269,Mouse,4,3950,37289,Usa,11,22,2025,22,5483,0,Electronics,North,Saturday,0,Store,Cash,15800
107823,5270,Keyboard,1,1784,97100,India,11,22,2025,23,9081,0,Electronics,South,Saturday,0,Online,Card,1784
107824,8320,Mouse,2,3276,31055,Uk,11,23,2025,0,18120,15,Accessories,North,Sunday,0,Store,Cash,6537
107825,8788,Monitor,8,4932,76770,Germany,11,23,2025,1,12920,15,Electronics,South,Sunday,0,Store,Upi,39441
107826,3551,Monitor,4,349,57278,Usa,11,23,2025,2,4634,10,Accessories,North,Sunday,0,Store,Cash,1386
107827,4476,Keyboard,1,3991,43449,India,11,23,2025,3,17771,15,Electronics,East,Sunday,0,Store,Cash,3976
107828,5963,Monitor,9,637,49518,Usa,11,23,2025,4,12564,10,Electronics,West,Sunday,0,Store,Upi,5723
107829,4562,Keyboard,9,3826,30430,India,11,23,2025,5,8667,10,Accessories,East,Sunday,0,Store,Card,34424
107830,2602,Phone,5,1599,70483,Usa,11,23,2025,6,7992,10,Accessories,North,Sunday,0,Store,Cash,7985
107831,3743,Mouse,6,762,99357,India,11,23,2025,7,14137,10,Accessories,West,Sunday,0,Store,Card,4562
107832,4636,Monitor,7,1220,62718,India,11,23,2025,8,17684,10,Accessories,East,Sunday,0,Online,Cash,8530
